ping_time,route,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-23T01:15:44.166531,100,11523,32.000935,36.013863,197.6,0,58-11523,10612,N/A
2025-11-23T01:15:44.166531,100,11014,32.004826,36.014347,132.1,0,58-11014,10623,N/A
2025-11-23T01:15:44.166531,100,11724,32.000275,36.01534,0,0,58-11724,11648,N/A
2025-11-23T01:15:44.166531,100,40779,31.96065,35.95736,40.9,0,58-40779,11651,N/A
2025-11-23T01:15:44.166531,100,24926,31.999966,36.015114,232.1,0,58-24926,11653,N/A
2025-11-23T01:15:44.166531,100,50752,32.000263,36.01564,74.8,1,58-50752,11651,N/A
2025-11-23T01:15:44.166531,100,05961,32.000313,36.015438,31.1,1,58-95961,11653,N/A
2025-11-23T01:15:44.166531,100,16863,32.000065,36.01559,0,1,58-16863,11653,N/A
2025-11-23T01:15:44.166531,100,97599,31.992634,35.890064,309.89,1,58-97599,10622,N/A
2025-11-23T01:15:44.166531,100,10987,32.000244,36.01543,0,1,58-10987,11653,N/A
2025-11-23T01:15:44.166531,100,52302,31.964375,35.960926,34.79,1,58-52302,11653,N/A
2025-11-23T01:15:44.166531,100,21423,32.000317,36.01466,218.2,1,58-21423,11653,N/A
2025-11-23T01:15:44.166531,100,30732,32.004444,36.00834,359.4,1,58-30732,11651,N/A
2025-11-23T01:15:44.166531,100,95161,32.000343,36.014633,177.4,1,58-95161,11653,N/A
2025-11-23T01:15:44.166531,100,90702,32.021866,35.844257,43.9,1,58-90702,10613,N/A
2025-11-23T01:15:44.166531,100,10993,32.00027,36.014793,234.1,1,58-10993,11652,N/A
2025-11-23T01:15:44.166531,100,10981,31.999386,36.014343,0,1,58-10981,11653,N/A
2025-11-23T01:15:44.166531,100,11538,32.000355,36.014435,0,1,58-11538,11653,N/A
2025-11-23T01:15:44.166531,100,11520,32.000126,36.014256,298.39,1,58-11520,11653,N/A
2025-11-23T01:15:44.166531,100,93641,31.99996,36.015163,246.4,1,58-93641,11653,N/A
2025-11-23T01:15:44.166531,100,82779,31.963634,35.960278,36.1,1,58-82779,11653,N/A
2025-11-23T01:15:44.166531,100,10996,31.960546,35.956833,0,1,58-10996,11653,N/A
2025-11-23T01:15:44.166531,100,11544,31.961313,35.958122,0,1,58-11544,11653,N/A
2025-11-23T01:16:35.360132,99,22057,32.00033,36.01411,120.8,0,58-22057,10614,N/A
2025-11-23T01:16:35.360132,99,97202,32.000256,36.015682,11.6,0,58-97202,11671,N/A
2025-11-23T01:16:35.360132,99,32725,31.99941,36.014168,116.7,0,58-32725,10625,N/A
2025-11-23T01:16:35.360132,99,96335,31.94514,35.927013,105.5,0,58-96335,10641,N/A
2025-11-23T01:16:35.360132,99,72129,31.944706,35.928158,106.5,0,58-72129,10641,N/A
2025-11-23T01:16:35.360132,99,45556,32.020844,35.84248,286.7,0,58-45556,10612,N/A
2025-11-23T01:16:35.360132,99,11005,32.00024,36.015,0,0,58-11005,10625,N/A
2025-11-23T01:16:35.360132,99,28732,32.021492,35.842632,46.1,0,58-28732,10612,N/A
2025-11-23T01:16:35.360132,99,66163,32.02123,35.84215,346.2,0,58-66163,10612,N/A
2025-11-23T01:16:35.360132,99,56867,32.020847,35.842632,289.3,0,58-56867,10612,N/A
2025-11-23T01:16:35.360132,99,25354,31.944778,35.92804,106.1,0,58-25354,10641,N/A
2025-11-23T01:16:35.360132,99,11649,32.022224,35.845154,72.31,0,58-11649,10612,N/A
2025-11-23T01:16:35.360132,99,11547,32.00016,36.01502,0,0,58-11547,10622,N/A
2025-11-23T01:16:35.360132,99,37113,32.02158,35.842438,0,0,58-37113,10612,N/A
2025-11-23T01:16:35.360132,99,11718,31.94541,35.928734,0,0,58-11718,10635,N/A
2025-11-23T01:16:35.360132,99,49451,31.946053,35.92815,294.1,1,58-49451,10643,N/A
2025-11-23T01:16:35.360132,99,11670,32.00448,36.008205,0,1,58-11670,10636,N/A
2025-11-23T01:16:35.360132,99,11499,32.00014,36.015255,0,1,58-11499,10635,N/A
2025-11-23T01:16:35.360132,99,11526,32.0002,36.01552,0,1,58-11526,10622,N/A
2025-11-23T01:16:35.360132,99,73439,32.023087,35.848095,252.9,1,58-73439,10613,N/A
2025-11-23T01:16:35.360132,99,52827,31.94586,35.91979,285.5,1,58-52827,10643,N/A
2025-11-23T01:16:35.360132,99,11493,31.94533,35.928787,0,1,58-11493,10643,N/A
2025-11-23T01:16:35.360132,99,11496,32.00006,36.015587,192.2,1,58-11496,10642,N/A
2025-11-23T01:16:35.360132,100,50152,31.99949,36.013763,130.8,0,58-50152,10613,N/A
2025-11-23T01:16:35.360132,100,63240,32.001354,36.014027,197,0,58-63240,11649,N/A
2025-11-23T01:16:35.360132,100,98191,32.00009,36.015476,0,0,58-98191,10622,N/A
2025-11-23T01:16:35.360132,100,10975,31.999632,36.016132,197.68,0,58-10975,11649,N/A
2025-11-23T01:16:35.360132,100,48886,32.00026,36.015392,21.5,0,58-48886,11649,N/A
2025-11-23T01:16:35.360132,100,11523,32.000935,36.013863,197.6,0,58-11523,10612,N/A
2025-11-23T01:16:35.360132,100,11014,32.004826,36.014347,132.1,0,58-11014,10619,N/A
2025-11-23T01:16:35.360132,100,11724,32.000275,36.01534,0,0,58-11724,11648,N/A
2025-11-23T01:16:35.360132,100,40779,31.96065,35.95736,40.9,0,58-40779,11651,N/A
2025-11-23T01:16:35.360132,100,24926,31.999966,36.015114,232.1,0,58-24926,11653,N/A
2025-11-23T01:16:35.360132,100,50752,32.000263,36.01564,74.8,1,58-50752,11651,N/A
2025-11-23T01:16:35.360132,100,05961,32.000313,36.015438,31.1,1,58-95961,11653,N/A
2025-11-23T01:16:35.360132,100,16863,32.000065,36.01559,0,1,58-16863,11653,N/A
2025-11-23T01:16:35.360132,100,97599,31.992634,35.890064,309.89,1,58-97599,10622,N/A
2025-11-23T01:16:35.360132,100,10987,32.000244,36.01543,0,1,58-10987,11653,N/A
2025-11-23T01:16:35.360132,100,52302,31.964375,35.960926,34.79,1,58-52302,11653,N/A
2025-11-23T01:16:35.360132,100,21423,32.000317,36.01466,218.2,1,58-21423,11653,N/A
2025-11-23T01:16:35.360132,100,30732,32.004444,36.00834,359.4,1,58-30732,11651,N/A
2025-11-23T01:16:35.360132,100,95161,32.000343,36.014633,177.4,1,58-95161,11653,N/A
2025-11-23T01:16:35.360132,100,90702,32.021866,35.844257,43.9,1,58-90702,10613,N/A
2025-11-23T01:16:35.360132,100,10993,32.00027,36.014793,234.1,1,58-10993,11652,N/A
2025-11-23T01:16:35.360132,100,10981,31.999386,36.014343,0,1,58-10981,11653,N/A
2025-11-23T01:16:35.360132,100,11538,32.000355,36.014435,0,1,58-11538,11653,N/A
2025-11-23T01:16:35.360132,100,11520,32.000126,36.014256,298.39,1,58-11520,11653,N/A
2025-11-23T01:16:35.360132,100,93641,31.99996,36.015163,246.4,1,58-93641,11653,N/A
2025-11-23T01:16:35.360132,100,82779,31.963634,35.960278,36.1,1,58-82779,11653,N/A
2025-11-23T01:16:35.360132,100,10996,31.960546,35.956833,0,1,58-10996,11653,N/A
2025-11-23T01:16:35.360132,100,11544,31.961313,35.958122,0,1,58-11544,11653,N/A
2025-11-23T01:17:22.460039,99,22057,32.00033,36.01411,120.8,0,58-22057,11675,N/A
2025-11-23T01:17:22.460039,99,97202,32.000256,36.015682,11.6,0,58-97202,11671,N/A
2025-11-23T01:17:22.460039,99,32725,31.99941,36.014168,116.7,0,58-32725,10625,N/A
2025-11-23T01:17:22.460039,99,96335,31.94514,35.927013,105.5,0,58-96335,10641,N/A
2025-11-23T01:17:22.460039,99,72129,31.944706,35.928158,106.5,0,58-72129,10641,N/A
2025-11-23T01:17:22.460039,99,45556,32.020844,35.84248,286.7,0,58-45556,10612,N/A
2025-11-23T01:17:22.460039,99,11005,32.00024,36.015,0,0,58-11005,10625,N/A
2025-11-23T01:17:22.460039,99,28732,32.021748,35.842438,58.6,0,58-28732,10612,N/A
2025-11-23T01:17:22.460039,99,66163,32.02123,35.84215,346.2,0,58-66163,10612,N/A
2025-11-23T01:17:22.460039,99,56867,32.020847,35.842632,289.3,0,58-56867,10612,N/A
2025-11-23T01:17:22.460039,99,25354,31.944778,35.92804,106.1,0,58-25354,10641,N/A
2025-11-23T01:17:22.460039,99,11649,32.022224,35.845154,72.31,0,58-11649,10612,N/A
2025-11-23T01:17:22.460039,99,11547,32.00016,36.01502,0,0,58-11547,10622,N/A
2025-11-23T01:17:22.460039,99,37113,32.02191,35.843987,70,0,58-37113,10612,N/A
2025-11-23T01:17:22.460039,99,11718,31.94541,35.928734,0,0,58-11718,10635,N/A
2025-11-23T01:17:22.460039,99,49451,31.946053,35.92815,294.1,1,58-49451,10643,N/A
2025-11-23T01:17:22.460039,99,11670,32.00448,36.008205,0,1,58-11670,10636,N/A
2025-11-23T01:17:22.460039,99,11499,32.00014,36.015255,0,1,58-11499,10635,N/A
2025-11-23T01:17:22.460039,99,11526,32.0002,36.01552,0,1,58-11526,10622,N/A
2025-11-23T01:17:22.460039,99,73439,32.023087,35.848095,252.9,1,58-73439,10613,N/A
2025-11-23T01:17:22.460039,99,52827,31.94586,35.91979,285.5,1,58-52827,10643,N/A
2025-11-23T01:17:22.460039,99,11493,31.94533,35.928787,0,1,58-11493,10643,N/A
2025-11-23T01:17:22.460039,99,11496,32.00006,36.015587,192.2,1,58-11496,10642,N/A
2025-11-23T01:17:22.460039,100,50152,31.99949,36.013763,130.8,0,58-50152,10613,N/A
2025-11-23T01:17:22.460039,100,63240,32.001354,36.014027,197,0,58-63240,11649,N/A
2025-11-23T01:17:22.460039,100,98191,32.00009,36.015476,0,0,58-98191,10622,N/A
2025-11-23T01:17:22.460039,100,10975,31.999632,36.016132,197.68,0,58-10975,11649,N/A
2025-11-23T01:17:22.460039,100,48886,32.00026,36.015392,21.5,0,58-48886,11649,N/A
2025-11-23T01:17:22.460039,100,11523,32.000935,36.013863,197.6,0,58-11523,10612,N/A
2025-11-23T01:17:22.460039,100,11014,32.004826,36.014347,132.1,0,58-11014,10619,N/A
2025-11-23T01:17:22.460039,100,11724,32.000275,36.01534,0,0,58-11724,11648,N/A
2025-11-23T01:17:22.460039,100,40779,31.96065,35.95736,40.9,0,58-40779,11651,N/A
2025-11-23T01:17:22.460039,100,24926,31.999966,36.015114,232.1,0,58-24926,11653,N/A
2025-11-23T01:17:22.460039,100,50752,32.000263,36.01564,74.8,1,58-50752,11651,N/A
2025-11-23T01:17:22.460039,100,05961,32.000313,36.015438,31.1,1,58-95961,11653,N/A
2025-11-23T01:17:22.460039,100,16863,32.000065,36.01559,0,1,58-16863,11653,N/A
2025-11-23T01:17:22.460039,100,97599,31.992634,35.890064,309.89,1,58-97599,10622,N/A
2025-11-23T01:17:22.460039,100,10987,32.000244,36.01543,0,1,58-10987,11653,N/A
2025-11-23T01:17:22.460039,100,52302,31.964375,35.960926,34.79,1,58-52302,11653,N/A
2025-11-23T01:17:22.460039,100,21423,32.000317,36.01466,218.2,1,58-21423,11653,N/A
2025-11-23T01:17:22.460039,100,30732,32.004444,36.00834,359.4,1,58-30732,11651,N/A
2025-11-23T01:17:22.460039,100,95161,32.000343,36.014633,177.4,1,58-95161,11653,N/A
2025-11-23T01:17:22.460039,100,90702,32.021866,35.844257,43.9,1,58-90702,10613,N/A
2025-11-23T01:17:22.460039,100,10993,32.00027,36.014793,234.1,1,58-10993,11652,N/A
2025-11-23T01:17:22.460039,100,10981,31.999386,36.014343,0,1,58-10981,11653,N/A
2025-11-23T01:17:22.460039,100,11538,32.000355,36.014435,0,1,58-11538,11653,N/A
2025-11-23T01:17:22.460039,100,11520,32.000126,36.014256,298.39,1,58-11520,11653,N/A
2025-11-23T01:17:22.460039,100,93641,31.99996,36.015163,246.4,1,58-93641,11653,N/A
2025-11-23T01:17:22.460039,100,82779,31.963634,35.960278,36.1,1,58-82779,11653,N/A
2025-11-23T01:17:22.460039,100,10996,31.960546,35.956833,0,1,58-10996,11653,N/A
2025-11-23T01:17:22.460039,100,11544,31.961313,35.958122,0,1,58-11544,11653,N/A
2025-11-23T01:18:16.942748,99,22057,32.00033,36.01411,120.8,0,58-22057,11675,N/A
2025-11-23T01:18:16.942748,99,97202,32.000256,36.015682,11.6,0,58-97202,11671,N/A
2025-11-23T01:18:16.942748,99,32725,31.99941,36.014168,116.7,0,58-32725,10625,N/A
2025-11-23T01:18:16.942748,99,96335,31.94514,35.927013,105.5,0,58-96335,10641,N/A
2025-11-23T01:18:16.942748,99,72129,31.944706,35.928158,106.5,0,58-72129,10641,N/A
2025-11-23T01:18:16.942748,99,45556,32.020844,35.84248,286.7,0,58-45556,10612,N/A
2025-11-23T01:18:16.942748,99,11005,32.00024,36.015,0,0,58-11005,10625,N/A
2025-11-23T01:18:16.942748,99,28732,32.021748,35.842438,58.6,0,58-28732,10612,N/A
2025-11-23T01:18:16.942748,99,66163,32.02123,35.84215,346.2,0,58-66163,10612,N/A
2025-11-23T01:18:16.942748,99,56867,32.020847,35.842632,289.3,0,58-56867,10612,N/A
2025-11-23T01:18:16.942748,99,25354,31.944778,35.92804,106.1,0,58-25354,10641,N/A
2025-11-23T01:18:16.942748,99,11649,32.022224,35.845154,72.31,0,58-11649,10612,N/A
2025-11-23T01:18:16.942748,99,11547,32.00016,36.01502,0,0,58-11547,10622,N/A
2025-11-23T01:18:16.942748,99,37113,32.02191,35.843987,70,0,58-37113,10612,N/A
2025-11-23T01:18:16.942748,99,11718,31.94541,35.928734,0,0,58-11718,10635,N/A
2025-11-23T01:18:16.942748,99,49451,31.946053,35.92815,294.1,1,58-49451,10643,N/A
2025-11-23T01:18:16.942748,99,11670,32.00448,36.008205,0,1,58-11670,10636,N/A
2025-11-23T01:18:16.942748,99,11499,32.00014,36.015255,0,1,58-11499,10635,N/A
2025-11-23T01:18:16.942748,99,11526,32.0002,36.01552,0,1,58-11526,10622,N/A
2025-11-23T01:18:16.942748,99,73439,32.023087,35.848095,252.9,1,58-73439,10613,N/A
2025-11-23T01:18:16.942748,99,52827,31.94586,35.91979,285.5,1,58-52827,10643,N/A
2025-11-23T01:18:16.942748,99,11493,31.94533,35.928787,0,1,58-11493,10643,N/A
2025-11-23T01:18:16.942748,99,11496,32.00006,36.015587,192.2,1,58-11496,10642,N/A
2025-11-23T01:18:16.942748,100,50152,31.99949,36.013763,130.8,0,58-50152,10613,N/A
2025-11-23T01:18:16.942748,100,63240,32.001354,36.014027,197,0,58-63240,11649,N/A
2025-11-23T01:18:16.942748,100,98191,32.000126,36.015465,190.8,0,58-98191,10622,N/A
2025-11-23T01:18:16.942748,100,10975,31.999632,36.016132,197.68,0,58-10975,11649,N/A
2025-11-23T01:18:16.942748,100,48886,32.00026,36.015392,21.5,0,58-48886,11649,N/A
2025-11-23T01:18:16.942748,100,11523,32.000935,36.013863,197.6,0,58-11523,10612,N/A
2025-11-23T01:18:16.942748,100,11014,32.004826,36.014347,132.1,0,58-11014,10623,N/A
2025-11-23T01:18:16.942748,100,11724,32.000275,36.01534,0,0,58-11724,11648,N/A
2025-11-23T01:18:16.942748,100,40779,31.96065,35.95736,40.9,0,58-40779,11651,N/A
2025-11-23T01:18:16.942748,100,24926,31.999966,36.015114,232.1,0,58-24926,11653,N/A
2025-11-23T01:18:16.942748,100,50752,32.000263,36.01564,74.8,1,58-50752,11651,N/A
2025-11-23T01:18:16.942748,100,05961,32.000313,36.015438,31.1,1,58-95961,11653,N/A
2025-11-23T01:18:16.942748,100,16863,32.000065,36.01559,0,1,58-16863,11653,N/A
2025-11-23T01:18:16.942748,100,97599,31.992634,35.890064,309.89,1,58-97599,10622,N/A
2025-11-23T01:18:16.942748,100,10987,32.000244,36.01543,0,1,58-10987,11653,N/A
2025-11-23T01:18:16.942748,100,52302,31.964375,35.960926,34.79,1,58-52302,11653,N/A
2025-11-23T01:18:16.942748,100,21423,32.000317,36.01466,218.2,1,58-21423,11653,N/A
2025-11-23T01:18:16.942748,100,30732,32.004444,36.00834,359.4,1,58-30732,11651,N/A
2025-11-23T01:18:16.942748,100,95161,32.000343,36.014633,177.4,1,58-95161,11653,N/A
2025-11-23T01:18:16.942748,100,90702,32.021866,35.844257,43.9,1,58-90702,10613,N/A
2025-11-23T01:18:16.942748,100,10993,32.00027,36.014793,234.1,1,58-10993,11652,N/A
2025-11-23T01:18:16.942748,100,10981,31.999386,36.014343,0,1,58-10981,11653,N/A
2025-11-23T01:18:16.942748,100,11538,32.000355,36.014435,0,1,58-11538,11653,N/A
2025-11-23T01:18:16.942748,100,11520,32.000126,36.014256,298.39,1,58-11520,11653,N/A
2025-11-23T01:18:16.942748,100,93641,31.99996,36.015163,246.4,1,58-93641,11653,N/A
2025-11-23T01:18:16.942748,100,82779,31.963634,35.960278,36.1,1,58-82779,11653,N/A
2025-11-23T01:18:16.942748,100,10996,31.960546,35.956833,0,1,58-10996,11653,N/A
2025-11-23T01:18:16.942748,100,11544,31.961313,35.958122,0,1,58-11544,11653,N/A
2025-11-23T01:19:22.675356,99,22057,32.00033,36.01411,120.8,0,58-22057,10614,N/A
2025-11-23T01:19:22.675356,99,97202,32.000256,36.015682,11.6,0,58-97202,11671,N/A
2025-11-23T01:19:22.675356,99,32725,31.99941,36.014168,116.7,0,58-32725,10625,N/A
2025-11-23T01:19:22.675356,99,96335,31.94514,35.927013,105.5,0,58-96335,10641,N/A
2025-11-23T01:19:22.675356,99,72129,31.944706,35.928158,106.5,0,58-72129,10641,N/A
2025-11-23T01:19:22.675356,99,45556,32.020844,35.84248,286.7,0,58-45556,10612,N/A
2025-11-23T01:19:22.675356,99,11005,32.00024,36.015,0,0,58-11005,10625,N/A
2025-11-23T01:19:22.675356,99,28732,32.021492,35.842632,46.1,0,58-28732,10612,N/A
2025-11-23T01:19:22.675356,99,66163,32.02123,35.84215,346.2,0,58-66163,10612,N/A
2025-11-23T01:19:22.675356,99,56867,32.020847,35.842632,289.3,0,58-56867,10612,N/A
2025-11-23T01:19:22.675356,99,25354,31.944778,35.92804,106.1,0,58-25354,10641,N/A
2025-11-23T01:19:22.675356,99,11649,32.022224,35.845154,72.31,0,58-11649,10612,N/A
2025-11-23T01:19:22.675356,99,11547,32.00016,36.01502,0,0,58-11547,10622,N/A
2025-11-23T01:19:22.675356,99,37113,32.02158,35.842438,0,0,58-37113,10612,N/A
2025-11-23T01:19:22.675356,99,11718,31.94541,35.928734,0,0,58-11718,10635,N/A
2025-11-23T01:19:22.675356,99,49451,31.946053,35.92815,294.1,1,58-49451,10643,N/A
2025-11-23T01:19:22.675356,99,11670,32.00448,36.008205,0,1,58-11670,10636,N/A
2025-11-23T01:19:22.675356,99,11499,32.00014,36.015255,0,1,58-11499,10635,N/A
2025-11-23T01:19:22.675356,99,11526,32.0002,36.01552,0,1,58-11526,10622,N/A
2025-11-23T01:19:22.675356,99,73439,32.023087,35.848095,252.9,1,58-73439,10613,N/A
2025-11-23T01:19:22.675356,99,52827,31.94586,35.91979,285.5,1,58-52827,10643,N/A
2025-11-23T01:19:22.675356,99,11493,31.94533,35.928787,0,1,58-11493,10643,N/A
2025-11-23T01:19:22.675356,99,11496,32.00006,36.015587,192.2,1,58-11496,10642,N/A
2025-11-23T01:19:22.675356,100,50152,31.99949,36.013763,130.8,0,58-50152,10613,N/A
2025-11-23T01:19:22.675356,100,63240,32.001354,36.014027,197,0,58-63240,11649,N/A
2025-11-23T01:19:22.675356,100,98191,32.00009,36.015476,0,0,58-98191,10622,N/A
2025-11-23T01:19:22.675356,100,10975,31.999632,36.016132,197.68,0,58-10975,11649,N/A
2025-11-23T01:19:22.675356,100,48886,32.00026,36.015392,21.5,0,58-48886,11649,N/A
2025-11-23T01:19:22.675356,100,11523,32.000935,36.013863,197.6,0,58-11523,10612,N/A
2025-11-23T01:19:22.675356,100,11014,32.004826,36.014347,132.1,0,58-11014,10619,N/A
2025-11-23T01:19:22.675356,100,11724,32.000275,36.01534,0,0,58-11724,11648,N/A
2025-11-23T01:19:22.675356,100,40779,31.96065,35.95736,40.9,0,58-40779,11651,N/A
2025-11-23T01:19:22.675356,100,24926,31.999966,36.015114,232.1,0,58-24926,11653,N/A
2025-11-23T01:19:22.675356,100,50752,32.000263,36.01564,74.8,1,58-50752,11651,N/A
2025-11-23T01:19:22.675356,100,05961,32.000313,36.015438,31.1,1,58-95961,11653,N/A
2025-11-23T01:19:22.675356,100,16863,32.000065,36.01559,0,1,58-16863,11653,N/A
2025-11-23T01:19:22.675356,100,97599,31.992634,35.890064,309.89,1,58-97599,10622,N/A
2025-11-23T01:19:22.675356,100,10987,32.000244,36.01543,0,1,58-10987,11653,N/A
2025-11-23T01:19:22.675356,100,52302,31.964375,35.960926,34.79,1,58-52302,11653,N/A
2025-11-23T01:19:22.675356,100,21423,32.000317,36.01466,218.2,1,58-21423,11653,N/A
2025-11-23T01:19:22.675356,100,30732,32.004444,36.00834,359.4,1,58-30732,11651,N/A
2025-11-23T01:19:22.675356,100,95161,32.000343,36.014633,177.4,1,58-95161,11653,N/A
2025-11-23T01:19:22.675356,100,90702,32.021866,35.844257,43.9,1,58-90702,10613,N/A
2025-11-23T01:19:22.675356,100,10993,32.00027,36.014793,234.1,1,58-10993,11652,N/A
2025-11-23T01:19:22.675356,100,10981,31.999386,36.014343,0,1,58-10981,11653,N/A
2025-11-23T01:19:22.675356,100,11538,32.000355,36.014435,0,1,58-11538,11653,N/A
2025-11-23T01:19:22.675356,100,11520,32.000126,36.014256,298.39,1,58-11520,11653,N/A
2025-11-23T01:19:22.675356,100,93641,31.99996,36.015163,246.4,1,58-93641,11653,N/A
2025-11-23T01:19:22.675356,100,82779,31.963634,35.960278,36.1,1,58-82779,11653,N/A
2025-11-23T01:19:22.675356,100,10996,31.960546,35.956833,0,1,58-10996,11653,N/A
2025-11-23T01:19:22.675356,100,11544,31.961313,35.958122,0,1,58-11544,11653,N/A
2025-11-23T01:20:12.909865,99,22057,32.00033,36.01411,120.8,0,58-22057,10614,N/A
2025-11-23T01:20:12.909865,99,97202,32.000256,36.015682,11.6,0,58-97202,11671,N/A
2025-11-23T01:20:12.909865,99,32725,31.99941,36.014168,116.7,0,58-32725,10625,N/A
2025-11-23T01:20:12.909865,99,96335,31.94514,35.927013,105.5,0,58-96335,10641,N/A
2025-11-23T01:20:12.909865,99,72129,31.944706,35.928158,106.5,0,58-72129,10641,N/A
2025-11-23T01:20:12.909865,99,45556,32.020844,35.84248,286.7,0,58-45556,10612,N/A
2025-11-23T01:20:12.909865,99,11005,32.00024,36.015,0,0,58-11005,10625,N/A
2025-11-23T01:20:12.909865,99,28732,32.021492,35.842632,46.1,0,58-28732,10612,N/A
2025-11-23T01:20:12.909865,99,66163,32.02123,35.84215,346.2,0,58-66163,10612,N/A
2025-11-23T01:20:12.909865,99,56867,32.020847,35.842632,289.3,0,58-56867,10612,N/A
2025-11-23T01:20:12.909865,99,25354,31.944778,35.92804,106.1,0,58-25354,10641,N/A
2025-11-23T01:20:12.909865,99,11649,32.022224,35.845154,72.31,0,58-11649,10612,N/A
2025-11-23T01:20:12.909865,99,11547,32.00016,36.01502,0,0,58-11547,10622,N/A
2025-11-23T01:20:12.909865,99,37113,32.02158,35.842438,0,0,58-37113,10612,N/A
2025-11-23T01:20:12.909865,99,11718,31.94541,35.928734,0,0,58-11718,10635,N/A
2025-11-23T01:20:12.909865,99,49451,31.946053,35.92815,294.1,1,58-49451,10643,N/A
2025-11-23T01:20:12.909865,99,11670,32.00448,36.008205,0,1,58-11670,10636,N/A
2025-11-23T01:20:12.909865,99,11499,32.00014,36.015255,0,1,58-11499,10635,N/A
2025-11-23T01:20:12.909865,99,11526,32.0002,36.01552,0,1,58-11526,10622,N/A
2025-11-23T01:20:12.909865,99,73439,32.023087,35.848095,252.9,1,58-73439,10613,N/A
2025-11-23T01:20:12.909865,99,52827,31.94586,35.91979,285.5,1,58-52827,10643,N/A
2025-11-23T01:20:12.909865,99,11493,31.94533,35.928787,0,1,58-11493,10643,N/A
2025-11-23T01:20:12.909865,99,11496,32.00006,36.015587,192.2,1,58-11496,10642,N/A
2025-11-23T01:20:12.909865,100,50152,31.99949,36.013763,130.8,0,58-50152,10613,N/A
2025-11-23T01:20:12.909865,100,63240,32.001354,36.014027,197,0,58-63240,11649,N/A
2025-11-23T01:20:12.909865,100,98191,32.000126,36.015465,190.8,0,58-98191,10622,N/A
2025-11-23T01:20:12.909865,100,10975,31.999632,36.016132,197.68,0,58-10975,11649,N/A
2025-11-23T01:20:12.909865,100,48886,32.00026,36.015392,21.5,0,58-48886,11649,N/A
2025-11-23T01:20:12.909865,100,11523,32.000935,36.013863,197.6,0,58-11523,10612,N/A
2025-11-23T01:20:12.909865,100,11014,32.004826,36.014347,132.1,0,58-11014,10623,N/A
2025-11-23T01:20:12.909865,100,11724,32.000275,36.01534,0,0,58-11724,11648,N/A
2025-11-23T01:20:12.909865,100,40779,31.96065,35.95736,40.9,0,58-40779,11651,N/A
2025-11-23T01:20:12.909865,100,24926,31.999966,36.015114,232.1,0,58-24926,11653,N/A
2025-11-23T01:20:12.909865,100,50752,32.000263,36.01564,74.8,1,58-50752,11651,N/A
2025-11-23T01:20:12.909865,100,05961,32.000313,36.015438,31.1,1,58-95961,11653,N/A
2025-11-23T01:20:12.909865,100,16863,32.000065,36.01559,0,1,58-16863,11653,N/A
2025-11-23T01:20:12.909865,100,97599,31.992634,35.890064,309.89,1,58-97599,10622,N/A
2025-11-23T01:20:12.909865,100,10987,32.000244,36.01543,0,1,58-10987,11653,N/A
